i,j,ux,uy,phase
5,81,1.98934e-06,4.2585e-06,-1
5,82,2.13305e-06,3.77603e-06,-1
5,83,2.2351e-06,3.27599e-06,-1
5,84,2.29028e-06,2.77049e-06,-1
5,85,2.29519e-06,2.27205e-06,-1
5,86,2.24864e-06,1.79291e-06,-1
5,87,2.15185e-06,1.34447e-06,-1
5,88,2.0085e-06,9.36672e-07,-1
5,89,1.82453e-06,5.77572e-07,-1
5,90,1.60784e-06,2.73048e-07,-1
5,91,1.36783e-06,2.66464e-08,-1
5,92,1.11489e-06,-1.60422e-07,-1
5,93,8.5983e-07,-2.89172e-07,-1
5,94,6.13362e-07,-3.62643e-07,-1
5,95,3.85642e-07,-3.85642e-07,-1
5,96,1.85851e-07,-3.6446e-07,-1
5,97,2.18814e-08,-3.06588e-07,-1
5,98,-9.99103e-08,-2.20435e-07,-1
5,99,-1.74874e-07,-1.15072e-07,-1
6,0,-3.38097e-07,-4.96941e-15,-1
6,1,-3.0803e-07,1.59191e-07,-1
6,2,-2.18858e-07,3.09138e-07,-1
6,3,-7.3653e-08,4.40697e-07,-1
6,4,1.22512e-07,5.44952e-07,-1
6,5,3.62643e-07,6.13362e-07,-1
6,6,6.37965e-07,6.37965e-07,-1
6,7,9.38128e-07,6.11626e-07,-1
6,8,1.25151e-06,5.28341e-07,-1
6,9,1.5656e-06,3.8357e-07,-1
6,10,1.86751e-06,1.74593e-07,-1
6,11,2.14456e-06,-9.91557e-08,-1
6,12,2.3849e-06,-4.3581e-07,-1
6,13,2.57816e-06,-8.30905e-07,-1
6,14,2.7161e-06,-1.27735e-06,-1
6,15,2.79305e-06,-1.7656e-06,-1
6,16,2.80631e-06,-2.284e-06,-1
6,17,2.75618e-06,-2.81933e-06,-1
6,18,2.6459e-06,-3.35751e-06,-1
6,19,2.4812e-06,-3.88438e-06,-1
6,20,2.26976e-06,-4.38643e-06,-1
6,21,2.0205e-06,-4.85155e-06,-1
6,22,1.74282e-06,-5.26946e-06,-1
6,23,1.44594e-06,-5.63207e-06,-1
6,24,1.13834e-06,-5.93347e-06,-1
6,25,8.27399e-07,-6.16989e-06,-1
6,26,5.19206e-07,-6.33933e-06,-1
6,27,2.18538e-07,-6.4413e-06,-1
6,28,-7.10534e-08,-6.47648e-06,-1
6,29,-3.47097e-07,-6.44645e-06,-1
6,30,-6.08023e-07,-6.35344e-06,-1
6,31,-8.52969e-07,-6.20029e-06,-1
6,32,-1.08158e-06,-5.99033e-06,-1
6,33,-1.2938e-06,-5.72736e-06,-1
6,34,-1.4896e-06,-5.41577e-06,-1
6,35,-1.66882e-06,-5.0606e-06,-1
6,36,-1.83092e-06,-4.66771e-06,-1
6,37,-1.97487e-06,-4.24402e-06,-1
6,38,-2.09916e-06,-3.79761e-06,-1
6,39,-2.20192e-06,-3.33789e-06,-1
6,40,-2.28125e-06,-2.87546e-06,-1
6,41,-2.33562e-06,-2.42183e-06,-1
6,42,-2.3645e-06,-1.9888e-06,-1
6,43,-2.36883e-06,-1.58756e-06,-1
6,44,-2.35152e-06,-1.22754e-06,-1
6,45,-2.31754e-06,-9.15273e-07,-1
6,46,-2.27367e-06,-6.53343e-07,-1
6,47,-2.22781e-06,-4.39698e-07,-1
6,48,-2.18793e-06,-2.67526e-07,-1
6,49,-2.16089e-06,-1.25735e-07,-1
6,50,-2.15134e-06,-1.07033e-14,-1
6,51,-2.16089e-06,1.25735e-07,-1
6,52,-2.18793e-06,2.67526e-07,-1
6,53,-2.22781e-06,4.39698e-07,-1
6,54,-2.27367e-06,6.53343e-07,-1
6,55,-2.31754e-06,9.15273e-07,-1
6,56,-2.35152e-06,1.22754e-06,-1
6,57,-2.36883e-06,1.58756e-06,-1
6,58,-2.3645e-06,1.9888e-06,-1
6,59,-2.33562e-06,2.42183e-06,-1
6,60,-2.28125e-06,2.87546e-06,-1
6,61,-2.20192e-06,3.33789e-06,-1
6,62,-2.09916e-06,3.79761e-06,-1
6,63,-1.97487e-06,4.24402e-06,-1
6,64,-1.83092e-06,4.66771e-06,-1
6,65,-1.66882e-06,5.0606e-06,-1
6,66,-1.4896e-06,5.41577e-06,-1
6,67,-1.2938e-06,5.72736e-06,-1
6,68,-1.08158e-06,5.99033e-06,-1
6,69,-8.52969e-07,6.20029e-06,-1
6,70,-6.08023e-07,6.35344e-06,-1
6,71,-3.47097e-07,6.44645e-06,-1
6,72,-7.10534e-08,6.47648e-06,-1
6,73,2.18538e-07,6.4413e-06,-1
6,74,5.19206e-07,6.33933e-06,-1
6,75,8.27399e-07,6.16989e-06,-1
6,76,1.13834e-06,5.93347e-06,-1
6,77,1.44594e-06,5.63207e-06,-1
6,78,1.74282e-06,5.26946e-06,-1
6,79,2.0205e-06,4.85155e-06,-1
6,80,2.26976e-06,4.38643e-06,-1
6,81,2.4812e-06,3.88438e-06,-1
6,82,2.6459e-06,3.35751e-06,-1
6,83,2.75618e-06,2.81933e-06,-1
6,84,2.80631e-06,2.284e-06,-1
6,85,2.79305e-06,1.7656e-06,-1
6,86,2.7161e-06,1.27735e-06,-1
6,87,2.57816e-06,8.30905e-07,-1
6,88,2.3849e-06,4.3581e-07,-1
6,89,2.14456e-06,9.91557e-08,-1
6,90,1.86751e-06,-1.74593e-07,-1
6,91,1.5656e-06,-3.8357e-07,-1
6,92,1.25151e-06,-5.28341e-07,-1
6,93,9.38128e-07,-6.11626e-07,-1
6,94,6.37965e-07,-6.37965e-07,-1
6,95,3.62643e-07,-6.13362e-07,-1
6,96,1.22512e-07,-5.44952e-07,-1
6,97,-7.3653e-08,-4.40697e-07,-1
6,98,-2.18858e-07,-3.09138e-07,-1
6,99,-3.0803e-07,-1.59191e-07,-1
7,0,-5.21718e-07,-5.61578e-15,-1
7,1,-4.87188e-07,2.06123e-07,-1
7,2,-3.84646e-07,4.03712e-07,-1
7,3,-2.17241e-07,5.84217e-07,-1
7,4,9.79426e-09,7.39088e-07,-1
7,5,2.89172e-07,8.5983e-07,-1
7,6,6.11626e-07,9.38128e-07,-1
7,7,9.66052e-07,9.66052e-07,-1
7,8,1.33974e-06,9.36347e-07,-1
7,9,1.71871e-06,8.42809e-07,-1
7,10,2.0882e-06,6.80726e-07,-1
7,11,2.43327e-06,4.47346e-07,-1
7,12,2.73946e-06,1.42335e-07,-1
7,13,2.99361e-06,-2.3184e-07,-1
7,14,3.18466e-06,-6.69671e-07,-1
7,15,3.30427e-06,-1.16256e-06,-1
7,16,3.34748e-06,-1.69902e-06,-1
7,17,3.31296e-06,-2.26514e-06,-1
7,18,3.20309e-06,-2.84529e-06,-1
7,19,3.02361e-06,-3.423e-06,-1
7,20,2.78307e-06,-3.98196e-06,-1
7,21,2.49199e-06,-4.50693e-06,-1
7,22,2.16188e-06,-4.98458e-06,-1
7,23,1.80438e-06,-5.40397e-06,-1
7,24,1.43037e-06,-5.75684e-06,-1
7,25,1.04943e-06,-6.03753e-06,-1
7,26,6.69521e-07,-6.24272e-06,-1
7,27,2.9693e-07,-6.37098e-06,-1
7,28,-6.36476e-08,-6.42243e-06,-1
7,29,-4.08858e-07,-6.39826e-06,-1
7,30,-7.36423e-07,-6.30059e-06,-1
7,31,-1.04486e-06,-6.13228e-06,-1
7,32,-1.3332e-06,-5.89689e-06,-1
7,33,-1.60071e-06,-5.59881e-06,-1
7,34,-1.84661e-06,-5.24328e-06,-1
7,35,-2.06975e-06,-4.83665e-06,-1
7,36,-2.26842e-06,-4.38663e-06,-1
7,37,-2.4402e-06,-3.90247e-06,-1
7,38,-2.58201e-06,-3.3953e-06,-1
7,39,-2.69044e-06,-2.87812e-06,-1
7,40,-2.76226e-06,-2.36568e-06,-1
7,41,-2.79527e-06,-1.87392e-06,-1
7,42,-2.78917e-06,-1.41896e-06,-1
7,43,-2.74645e-06,-1.01574e-06,-1
7,44,-2.67291e-06,-6.76407e-07,-1
7,45,-2.57779e-06,-4.08701e-07,-1
7,46,-2.47305e-06,-2.14687e-07,-1
7,47,-2.37221e-06,-9.00563e-08,-1
7,48,-2.28857e-06,-2.41785e-08,-1
7,49,-2.23336e-06,-9.00589e-10,-1
7,50,-2.21408e-06,-1.01334e-14,-1
7,51,-2.23336e-06,9.00569e-10,-1
7,52,-2.28857e-06,2.41785e-08,-1
7,53,-2.37221e-06,9.00563e-08,-1
7,54,-2.47305e-06,2.14687e-07,-1
7,55,-2.57779e-06,4.08701e-07,-1
7,56,-2.67291e-06,6.76407e-07,-1
7,57,-2.74645e-06,1.01574e-06,-1
7,58,-2.78917e-06,1.41896e-06,-1
7,59,-2.79527e-06,1.87392e-06,-1
7,60,-2.76226e-06,2.36568e-06,-1
7,61,-2.69044e-06,2.87812e-06,-1
7,62,-2.58201e-06,3.3953e-06,-1
7,63,-2.4402e-06,3.90247e-06,-1
7,64,-2.26842e-06,4.38663e-06,-1
7,65,-2.06975e-06,4.83665e-06,-1
7,66,-1.84661e-06,5.24328e-06,-1
7,67,-1.60071e-06,5.59881e-06,-1
7,68,-1.3332e-06,5.89689e-06,-1
7,69,-1.04486e-06,6.13228e-06,-1
7,70,-7.36423e-07,6.30059e-06,-1
7,71,-4.08858e-07,6.39826e-06,-1
7,72,-6.36476e-08,6.42243e-06,-1
7,73,2.9693e-07,6.37098e-06,-1
7,74,6.69521e-07,6.24272e-06,-1
7,75,1.04943e-06,6.03753e-06,-1
7,76,1.43037e-06,5.75684e-06,-1
7,77,1.80438e-06,5.40397e-06,-1
7,78,2.16188e-06,4.98458e-06,-1
7,79,2.49199e-06,4.50693e-06,-1
7,80,2.78307e-06,3.98196e-06,-1
7,81,3.02361e-06,3.423e-06,-1
7,82,3.20309e-06,2.84529e-06,-1
7,83,3.31296e-06,2.26514e-06,-1
7,84,3.34748e-06,1.69902e-06,-1
7,85,3.30427e-06,1.16256e-06,-1
7,86,3.18466e-06,6.69671e-07,-1
7,87,2.99361e-06,2.3184e-07,-1
7,88,2.73946e-06,-1.42335e-07,-1
7,89,2.43327e-06,-4.47346e-07,-1
7,90,2.0882e-06,-6.80726e-07,-1
7,91,1.71871e-06,-8.42809e-07,-1
7,92,1.33974e-06,-9.36347e-07,-1
7,93,9.66052e-07,-9.66052e-07,-1
7,94,6.11626e-07,-9.38128e-07,-1
7,95,2.89172e-07,-8.5983e-07,-1
7,96,9.79426e-09,-7.39088e-07,-1
7,97,-2.17241e-07,-5.84217e-07,-1
7,98,-3.84646e-07,-4.03712e-07,-1
7,99,-4.87188e-07,-2.06123e-07,-1
8,0,-7.52735e-07,-6.19959e-15,-1
8,1,-7.14172e-07,2.53675e-07,-1
8,2,-5.99494e-07,4.99805e-07,-1
8,3,-4.11749e-07,7.3071e-07,-1
8,4,-1.56043e-07,9.38474e-07,-1
8,5,1.60422e-07,1.11489e-06,-1
8,6,5.28341e-07,1.25151e-06,-1
8,7,9.36347e-07,1.33974e-06,-1
8,8,1.37113e-06,1.37113e-06,-1
8,9,1.81771e-06,1.33777e-06,-1
8,10,2.25977e-06,1.23272e-06,-1
8,11,2.68028e-06,1.05068e-06,-1
8,12,3.06219e-06,7.88583e-07,-1
8,13,3.38929e-06,4.46216e-07,-1
8,14,3.64713e-06,2.6744e-08,-1
8,15,3.82403e-06,-4.62973e-07,-1
8,16,3.91184e-06,-1.01233e-06,-1
8,17,3.90662e-06,-1.60726e-06,-1
8,18,3.80892e-06,-2.23085e-06,-1
8,19,3.62371e-06,-2.8643e-06,-1
8,20,3.35985e-06,-3.48811e-06,-1
8,21,3.02921e-06,-4.08328e-06,-1
8,22,2.64554e-06,-4.63253e-06,-1
8,23,2.22322e-06,-5.12116e-06,-1
8,24,1.77609e-06,-5.53764e-06,-1
8,25,1.31656e-06,-5.87372e-06,-1
8,26,8.55043e-07,-6.12418e-06,-1
8,27,3.99771e-07,-6.28636e-06,-1
8,28,-4.30693e-08,-6.35957e-06,-1
8,29,-4.69005e-07,-6.34459e-06,-1
8,30,-8.74855e-07,-6.24332e-06,-1
8,31,-1.2583e-06,-6.05861e-06,-1
8,32,-1.6175e-06,-5.79426e-06,-1
8,33,-1.9507e-06,-5.45522e-06,-1
8,34,-2.25587e-06,-5.04778e-06,-1
8,35,-2.5304e-06,-4.57989e-06,-1
8,36,-2.77075e-06,-4.06153e-06,-1
8,37,-2.97241e-06,-3.50504e-06,-1
8,38,-3.13005e-06,-2.9254e-06,-1
8,39,-3.23803e-06,-2.34025e-06,-1
8,40,-3.29143e-06,-1.76957e-06,-1
8,41,-3.28727e-06,-1.2347e-06,-1
8,42,-3.22601e-06,-7.56813e-07,-1
8,43,-3.11267e-06,-3.54912e-07,-1
8,44,-2.95753e-06,-4.35925e-08,-1
8,45,-2.77587e-06,1.68914e-07,-1
8,46,-2.58676e-06,2.82074e-07,-1
8,47,-2.41095e-06,3.03488e-07,-1
8,48,-2.26838e-06,2.48413e-07,-1
8,49,-2.17555e-06,1.38508e-07,-1
8,50,-2.14334e-06,-9.59824e-15,-1
8,51,-2.17555e-06,-1.38508e-07,-1
8,52,-2.26838e-06,-2.48413e-07,-1
8,53,-2.41095e-06,-3.03488e-07,-1
8,54,-2.58676e-06,-2.82074e-07,-1
8,55,-2.77587e-06,-1.68914e-07,-1
8,56,-2.95753e-06,4.35925e-08,-1
8,57,-3.11267e-06,3.54912e-07,-1
8,58,-3.22601e-06,7.56813e-07,-1
8,59,-3.28727e-06,1.2347e-06,-1
8,60,-3.29143e-06,1.76957e-06,-1
8,61,-3.23803e-06,2.34025e-06,-1
8,62,-3.13005e-06,2.9254e-06,-1
8,63,-2.97241e-06,3.50504e-06,-1
8,64,-2.77075e-06,4.06153e-06,-1
8,65,-2.5304e-06,4.57989e-06,-1
8,66,-2.25587e-06,5.04778e-06,-1
8,67,-1.9507e-06,5.45522e-06,-1
8,68,-1.6175e-06,5.79426e-06,-1
8,69,-1.2583e-06,6.05861e-06,-1
8,70,-8.74855e-07,6.24332e-06,-1
8,71,-4.69005e-07,6.34459e-06,-1
8,72,-4.30693e-08,6.35957e-06,-1
8,73,3.99771e-07,6.28636e-06,-1
8,74,8.55043e-07,6.12418e-06,-1
8,75,1.31656e-06,5.87372e-06,-1
8,76,1.77609e-06,5.53764e-06,-1
8,77,2.22322e-06,5.12116e-06,-1
8,78,2.64554e-06,4.63253e-06,-1
8,79,3.02921e-06,4.08328e-06,-1
8,80,3.35985e-06,3.48811e-06,-1
8,81,3.62371e-06,2.8643e-06,-1
8,82,3.80892e-06,2.23085e-06,-1
8,83,3.90662e-06,1.60726e-06,-1
8,84,3.91184e-06,1.01233e-06,-1
8,85,3.82403e-06,4.62973e-07,-1
8,86,3.64713e-06,-2.6744e-08,-1
8,87,3.38929e-06,-4.46216e-07,-1
8,88,3.06219e-06,-7.88583e-07,-1
8,89,2.68028e-06,-1.05068e-06,-1
8,90,2.25977e-06,-1.23272e-06,-1
8,91,1.81771e-06,-1.33777e-06,-1
8,92,1.37113e-06,-1.37113e-06,-1
8,93,9.36347e-07,-1.33974e-06,-1
8,94,5.28341e-07,-1.25151e-06,-1
8,95,1.60422e-07,-1.11489e-06,-1
8,96,-1.56043e-07,-9.38474e-07,-1
8,97,-4.11749e-07,-7.3071e-07,-1
8,98,-5.99494e-07,-4.99805e-07,-1
8,99,-7.14172e-07,-2.53676e-07,-1
9,0,-1.03062e-06,-6.68611e-15,-1
9,1,-9.88595e-07,2.99627e-07,-1
9,2,-8.63448e-07,5.92988e-07,-1
9,3,-6.57941e-07,8.73567e-07,-1
9,4,-3.76768e-07,1.13438e-06,-1
9,5,-2.66464e-08,1.36783e-06,-1
9,6,3.8357e-07,1.5656e-06,-1
9,7,8.42809e-07,1.71871e-06,-1
9,8,1.33777e-06,1.81771e-06,-1
9,9,1.85301e-06,1.85301e-06,-1
9,10,2.37121e-06,1.8154e-06,-1
9,11,2.87362e-06,1.69675e-06,-1
9,12,3.34075e-06,1.49075e-06,-1
9,13,3.75321e-06,1.19381e-06,-1
9,14,4.09284e-06,8.05871e-07,-1
9,15,4.34382e-06,3.31036e-07,-1
9,16,4.49385e-06,-2.21978e-07,-1
9,17,4.53517e-06,-8.3984e-07,-1
9,18,4.46527e-06,-1.50501e-06,-1
9,19,4.28715e-06,-2.19665e-06,-1
9,20,4.00903e-06,-2.89187e-06,-1
9,21,3.6436e-06,-3.56734e-06,-1
9,22,3.20671e-06,-4.20087e-06,-1
9,23,2.71579e-06,-4.77282e-06,-1
9,24,2.18828e-06,-5.26719e-06,-1
9,25,1.64023e-06,-5.67204e-06,-1
9,26,1.08531e-06,-5.97945e-06,-1
9,27,5.34408e-07,-6.18498e-06,-1
9,28,-4.30643e-09,-6.2869e-06,-1
9,29,-5.24927e-07,-6.28546e-06,-1
9,30,-1.02316e-06,-6.18232e-06,-1
9,31,-1.49563e-06,-5.98026e-06,-1
9,32,-1.93932e-06,-5.6833e-06,-1
9,33,-2.351e-06,-5.29697e-06,-1
9,34,-2.72684e-06,-4.82873e-06,-1
9,35,-3.06196e-06,-4.28853e-06,-1
9,36,-3.35017e-06,-3.68927e-06,-1
9,37,-3.58394e-06,-3.0473e-06,-1
9,38,-3.75475e-06,-2.38269e-06,-1
9,39,-3.85402e-06,-1.71912e-06,-1
9,40,-3.87474e-06,-1.08314e-06,-1
9,41,-3.81341e-06,-5.02604e-07,-1
9,42,-3.67216e-06,-4.31263e-09,-1
9,43,-3.46028e-06,3.88899e-07,-1
9,44,-3.19466e-06,6.60977e-07,-1
9,45,-2.89887e-06,8.04768e-07,-1
9,46,-2.60097e-06,8.22979e-07,-1
9,47,-2.33035e-06,7.27906e-07,-1
9,48,-2.11437e-06,5.40196e-07,-1
9,49,-1.97515e-06,2.87023e-07,-1
9,50,-1.92708e-06,-9.02137e-15,-1
9,51,-1.97515e-06,-2.87023e-07,-1
9,52,-2.11437e-06,-5.40196e-07,-1
9,53,-2.33035e-06,-7.27906e-07,-1
9,54,-2.60097e-06,-8.22979e-07,-1
9,55,-2.89887e-06,-8.04768e-07,-1
9,56,-3.19466e-06,-6.60977e-07,-1
9,57,-3.46028e-06,-3.88899e-07,-1
9,58,-3.67216e-06,4.31261e-09,-1
9,59,-3.81341e-06,5.02604e-07,-1
9,60,-3.87474e-06,1.08314e-06,-1
9,61,-3.85402e-06,1.71912e-06,-1
9,62,-3.75475e-06,2.38269e-06,-1
9,63,-3.58394e-06,3.0473e-06,-1
9,64,-3.35017e-06,3.68927e-06,-1
9,65,-3.06196e-06,4.28853e-06,-1
9,66,-2.72684e-06,4.82873e-06,-1
9,67,-2.351e-06,5.29697e-06,-1
9,68,-1.93932e-06,5.6833e-06,-1
9,69,-1.49563e-06,5.98026e-06,-1
9,70,-1.02316e-06,6.18232e-06,-1
9,71,-5.24927e-07,6.28546e-06,-1
9,72,-4.30644e-09,6.2869e-06,-1
9,73,5.34408e-07,6.18498e-06,-1
9,74,1.08531e-06,5.97945e-06,-1
9,75,1.64023e-06,5.67204e-06,-1
9,76,2.18828e-06,5.26719e-06,-1
9,77,2.71579e-06,4.77282e-06,-1
9,78,3.20671e-06,4.20087e-06,-1
9,79,3.6436e-06,3.56734e-06,-1
9,80,4.00903e-06,2.89187e-06,-1
9,81,4.28715e-06,2.19665e-06,-1
9,82,4.46527e-06,1.50501e-06,-1
9,83,4.53517e-06,8.3984e-07,-1
9,84,4.49385e-06,2.21978e-07,-1
9,85,4.34382e-06,-3.31036e-07,-1
9,86,4.09284e-06,-8.05871e-07,-1
9,87,3.75321e-06,-1.19381e-06,-1
9,88,3.34075e-06,-1.49075e-06,-1
9,89,2.87362e-06,-1.69675e-06,-1
9,90,2.37121e-06,-1.8154e-06,-1
9,91,1.85301e-06,-1.85301e-06,-1
9,92,1.33777e-06,-1.81771e-06,-1
9,93,8.42809e-07,-1.71871e-06,-1
9,94,3.8357e-07,-1.5656e-06,-1
9,95,-2.66464e-08,-1.36783e-06,-1
9,96,-3.76768e-07,-1.13438e-06,-1
9,97,-6.57941e-07,-8.73567e-07,-1
9,98,-8.63448e-07,-5.92988e-07,-1
9,99,-9.88595e-07,-2.99627e-07,-1
10,0,-1.35264e-06,-7.18652e-15,-1
10,1,-1.30788e-06,3.41849e-07,-1
10,2,-1.17436e-06,6.78982e-07,-1
10,3,-9.544e-07,1.00633e-06,-1
10,4,-6.52014e-07,1.31818e-06,-1
10,5,-2.73048e-07,1.60784e-06,-1
10,6,1.74593e-07,1.86751e-06,-1
10,7,6.80726e-07,2.0882e-06,-1
10,8,1.23272e-06,2.25977e-06,-1
10,9,1.8154e-06,2.37121e-06,-1
10,10,2.41112e-06,2.41112e-06,-1
10,11,3.00001e-06,2.36842e-06,-1
10,12,3.56054e-06,2.2332e-06,-1
10,13,4.07033e-06,1.99786e-06,-1
10,14,4.50725e-06,1.65812e-06,-1
10,15,4.85079e-06,1.21421e-06,-1
10,16,5.08349e-06,6.71607e-07,-1
10,17,5.19244e-06,4.16168e-08,-1
10,18,5.1705e-06,-6.58719e-07,-1
10,19,5.01706e-06,-1.40725e-06,-1
10,20,4.7383e-06,-2.17796e-06,-1
10,21,4.34665e-06,-2.9428e-06,-1
10,22,3.85951e-06,-3.67371e-06,-1
10,23,3.29748e-06,-4.34476e-06,-1
10,24,2.68221e-06,-4.93382e-06,-1
10,25,2.03441e-06,-5.42375e-06,-1
10,26,1.37217e-06,-5.80262e-06,-1
10,27,7.10058e-07,-6.06337e-06,-1
10,28,5.90156e-08,-6.20279e-06,-1
10,29,-5.73137e-07,-6.22046e-06,-1
10,30,-1.18073e-06,-6.11778e-06,-1
10,31,-1.75915e-06,-5.89755e-06,-1
10,32,-2.3039e-06,-5.56397e-06,-1
10,33,-2.80975e-06,-5.12316e-06,-1
10,34,-3.27024e-06,-4.58393e-06,-1
10,35,-3.67719e-06,-3.95865e-06,-1
10,36,-4.02052e-06,-3.26408e-06,-1
10,37,-4.28836e-06,-2.52196e-06,-1
10,38,-4.46785e-06,-1.75922e-06,-1
10,39,-4.54667e-06,-1.00754e-06,-1
10,40,-4.51558e-06,-3.01804e-07,-1
10,41,-4.3714e-06,3.22468e-07,-1
10,42,-4.11983e-06,8.32808e-07,-1
10,43,-3.77705e-06,1.2037e-06,-1
10,44,-3.36951e-06,1.41986e-06,-1
10,45,-2.93162e-06,1.4779e-06,-1
10,46,-2.50204e-06,1.38624e-06,-1
10,47,-2.11944e-06,1.16353e-06,-1
10,48,-1.8184e-06,8.36317e-07,-1
10,49,-1.62615e-06,4.36666e-07,-1
10,50,-1.56008e-06,-8.60436e-15,-1
10,51,-1.62615e-06,-4.36666e-07,-1
10,52,-1.8184e-06,-8.36317e-07,-1
10,53,-2.11944e-06,-1.16353e-06,-1
10,54,-2.50204e-06,-1.38624e-06,-1
10,55,-2.93162e-06,-1.4779e-06,-1
10,56,-3.36951e-06,-1.41986e-06,-1
10,57,-3.77705e-06,-1.2037e-06,-1
10,58,-4.11983e-06,-8.32808e-07,-1
10,59,-4.3714e-06,-3.22468e-07,-1
10,60,-4.51558e-06,3.01804e-07,-1
10,61,-4.54667e-06,1.00754e-06,-1
10,62,-4.46785e-06,1.75922e-06,-1
10,63,-4.28836e-06,2.52196e-06,-1
10,64,-4.02052e-06,3.26408e-06,-1
10,65,-3.67719e-06,3.95865e-06,-1
10,66,-3.27024e-06,4.58393e-06,-1
10,67,-2.80975e-06,5.12316e-06,-1
10,68,-2.3039e-06,5.56397e-06,-1
10,69,-1.75915e-06,5.89755e-06,-1
10,70,-1.18073e-06,6.11778e-06,-1
10,71,-5.73137e-07,6.22046e-06,-1
10,72,5.90156e-08,6.20279e-06,-1
10,73,7.10058e-07,6.06337e-06,-1
10,74,1.37217e-06,5.80262e-06,-1
10,75,2.03441e-06,5.42375e-06,-1
10,76,2.68221e-06,4.93382e-06,-1
10,77,3.29748e-06,4.34476e-06,-1
10,78,3.85951e-06,3.67371e-06,-1
10,79,4.34665e-06,2.9428e-06,-1
10,80,4.7383e-06,2.17796e-06,-1
10,81,5.01706e-06,1.40725e-06,-1
10,82,5.1705e-06,6.58719e-07,-1
10,83,5.19244e-06,-4.16167e-08,-1
10,84,5.08349e-06,-6.71607e-07,-1
10,85,4.85079e-06,-1.21421e-06,-1
10,86,4.50725e-06,-1.65812e-06,-1
10,87,4.07033e-06,-1.99786e-06,-1
10,88,3.56054e-06,-2.2332e-06,-1
10,89,3.00001e-06,-2.36842e-06,-1
10,90,2.41112e-06,-2.41112e-06,-1
10,91,1.8154e-06,-2.37121e-06,-1
10,92,1.23272e-06,-2.25977e-06,-1
10,93,6.80726e-07,-2.0882e-06,-1
10,94,1.74593e-07,-1.86751e-06,-1
10,95,-2.73048e-07,-1.60784e-06,-1
10,96,-6.52014e-07,-1.31818e-06,-1
10,97,-9.544e-07,-1.00633e-06,-1
10,98,-1.17436e-06,-6.78982e-07,-1
10,99,-1.30788e-06,-3.41849e-07,-1
11,0,-1.71405e-06,-7.47843e-15,-1
11,1,-1.66739e-06,3.78417e-07,-1
11,2,-1.52797e-06,7.5389e-07,-1
11,3,-1.29755e-06,1.12306e-06,-1
11,4,-9.79202e-07,1.48173e-06,-1
11,5,-5.77572e-07,1.82453e-06,-1
11,6,-9.91557e-08,2.14456e-06,-1
11,7,4.47346e-07,2.43327e-06,-1
11,8,1.05068e-06,2.68028e-06,-1
11,9,1.69675e-06,2.87362e-06,-1
11,10,2.36842e-06,3.00001e-06,-1
11,11,3.04554e-06,3.04554e-06,-1
11,12,3.70527e-06,2.99658e-06,-1
11,13,4.32269e-06,2.84096e-06,-1
11,14,4.87186e-06,2.56939e-06,-1
11,15,5.32723e-06,2.1769e-06,-1
11,16,5.66536e-06,1.66422e-06,-1
11,17,5.86681e-06,1.03889e-06,-1
11,18,5.91799e-06,3.15791e-07,-1
11,19,5.81268e-06,-4.83003e-07,-1
11,20,5.55291e-06,-1.3292e-06,-1
11,21,5.14907e-06,-2.1901e-06,-1
11,22,4.61895e-06,-3.03108e-06,-1
11,23,3.98591e-06,-3.8184e-06,-1
11,24,3.27626e-06,-4.52183e-06,-1
11,25,2.51647e-06,-5.11681e-06,-1
11,26,1.73058e-06,-5.58547e-06,-1
11,27,9.38426e-07,-5.91664e-06,-1
11,28,1.54986e-07,-6.1048e-06,-1
11,29,-6.09198e-07,-6.14861e-06,-1
11,30,-1.34669e-06,-6.04932e-06,-1
11,31,-2.05149e-06,-5.8099e-06,-1
11,32,-2.71733e-06,-5.43485e-06,-1
11,33,-3.33644e-06,-4.93095e-06,-1
11,34,-3.89865e-06,-4.30855e-06,-1
11,35,-4.39096e-06,-3.58308e-06,-1
11,36,-4.79757e-06,-2.77641e-06,-1
11,37,-5.10043e-06,-1.91771e-06,-1
11,38,-5.28076e-06,-1.04346e-06,-1
11,39,-5.32178e-06,-1.96088e-07,-1
11,40,-5.21256e-06,5.78902e-07,-1
11,41,-4.95229e-06,1.2375e-06,-1
11,42,-4.55361e-06,1.74259e-06,-1
11,43,-4.04372e-06,2.06882e-06,-1
11,44,-3.46226e-06,2.20562e-06,-1
11,45,-2.8569e-06,2.15735e-06,-1
11,46,-2.27765e-06,1.94117e-06,-1
11,47,-1.77171e-06,1.58359e-06,-1
11,48,-1.37943e-06,1.11702e-06,-1
11,49,-1.13136e-06,5.76952e-07,-1
11,50,-1.04652e-06,-8.71555e-15,-1
11,51,-1.13136e-06,-5.76952e-07,-1
11,52,-1.37943e-06,-1.11702e-06,-1
11,53,-1.77171e-06,-1.58359e-06,-1
11,54,-2.27765e-06,-1.94117e-06,-1
11,55,-2.8569e-06,-2.15735e-06,-1
11,56,-3.46226e-06,-2.20562e-06,-1
11,57,-4.04372e-06,-2.06882e-06,-1
11,58,-4.55361e-06,-1.74259e-06,-1
11,59,-4.95229e-06,-1.2375e-06,-1
11,60,-5.21256e-06,-5.78902e-07,-1
11,61,-5.32178e-06,1.96088e-07,-1
11,62,-5.28076e-06,1.04346e-06,-1
